date,state,variant,users
2025-09-07,AtRiskMAU,control,45
2025-09-07,AtRiskMAU,treatment,44
2025-09-07,AtRiskWAU,control,100
2025-09-07,AtRiskWAU,treatment,117
2025-09-07,Current,control,144
2025-09-07,Current,treatment,168
2025-09-07,Dormant,control,5
2025-09-07,Dormant,treatment,3
2025-09-07,New,control,1
2025-09-07,New,treatment,1
2025-09-07,Reactivated,control,6
2025-09-07,Reactivated,treatment,2
2025-09-07,Resurrected,control,1
2025-09-07,Resurrected,treatment,1
2025-09-08,AtRiskMAU,control,41
2025-09-08,AtRiskMAU,treatment,47
2025-09-08,AtRiskWAU,control,94
2025-09-08,AtRiskWAU,treatment,103
2025-09-08,Current,control,154
2025-09-08,Current,treatment,179
2025-09-08,Dormant,control,4
2025-09-08,Dormant,treatment,3
2025-09-08,New,control,1
2025-09-08,New,treatment,1
2025-09-08,Reactivated,control,8
2025-09-08,Reactivated,treatment,4
2025-09-08,Resurrected,control,1
2025-09-09,AtRiskMAU,control,42
2025-09-09,AtRiskMAU,treatment,46
2025-09-09,AtRiskWAU,control,116
2025-09-09,AtRiskWAU,treatment,111
2025-09-09,Current,control,141
2025-09-09,Current,treatment,172
2025-09-09,Dormant,control,4
2025-09-09,Dormant,treatment,3
2025-09-09,New,control,1
2025-09-09,New,treatment,1
2025-09-09,Reactivated,treatment,5
2025-09-10,AtRiskMAU,control,47
2025-09-10,AtRiskMAU,treatment,50
2025-09-10,AtRiskWAU,control,107
2025-09-10,AtRiskWAU,treatment,104
2025-09-10,Current,control,143
2025-09-10,Current,treatment,177
2025-09-10,Dormant,control,3
2025-09-10,Dormant,treatment,4
2025-09-10,New,control,1
2025-09-10,New,treatment,1
2025-09-10,Reactivated,control,2
2025-09-10,Reactivated,treatment,3
2025-09-10,Resurrected,control,2
2025-09-11,AtRiskMAU,control,49
2025-09-11,AtRiskMAU,treatment,47
2025-09-11,AtRiskWAU,control,101
2025-09-11,AtRiskWAU,treatment,102
2025-09-11,Current,control,143
2025-09-11,Current,treatment,178
2025-09-11,Dormant,control,4
2025-09-11,Dormant,treatment,4
2025-09-11,New,control,1
2025-09-11,New,treatment,1
2025-09-11,Reactivated,control,7
2025-09-11,Reactivated,treatment,8
2025-09-11,Resurrected,control,1
2025-09-12,AtRiskMAU,control,51
2025-09-12,AtRiskMAU,treatment,47
2025-09-12,AtRiskWAU,control,86
2025-09-12,AtRiskWAU,treatment,104
2025-09-12,Current,control,161
2025-09-12,Current,treatment,178
2025-09-12,Dormant,control,6
2025-09-12,Dormant,treatment,4
2025-09-12,New,control,1
2025-09-12,New,treatment,1
2025-09-12,Reactivated,control,2
2025-09-12,Reactivated,treatment,7
2025-09-13,AtRiskMAU,control,51
2025-09-13,AtRiskMAU,treatment,49
2025-09-13,AtRiskWAU,control,81
2025-09-13,AtRiskWAU,treatment,104
2025-09-13,Current,control,165
2025-09-13,Current,treatment,178
2025-09-13,Dormant,control,5
2025-09-13,Dormant,treatment,3
2025-09-13,New,control,3
2025-09-13,New,treatment,4
2025-09-13,Reactivated,control,4
2025-09-13,Reactivated,treatment,5
2025-09-13,Resurrected,control,1
2025-09-13,Resurrected,treatment,2
2025-09-14,AtRiskMAU,control,50
2025-09-14,AtRiskMAU,treatment,50
2025-09-14,AtRiskWAU,control,93
2025-09-14,AtRiskWAU,treatment,112
2025-09-14,Current,control,151
2025-09-14,Current,treatment,173
2025-09-14,Dormant,control,7
2025-09-14,Dormant,treatment,4
2025-09-14,New,control,1
2025-09-14,New,treatment,1
2025-09-14,Reactivated,control,9
2025-09-14,Reactivated,treatment,4
2025-09-14,Resurrected,treatment,2
2025-09-15,AtRiskMAU,control,50
2025-09-15,AtRiskMAU,treatment,47
2025-09-15,AtRiskWAU,control,94
2025-09-15,AtRiskWAU,treatment,101
2025-09-15,Current,control,156
2025-09-15,Current,treatment,187
2025-09-15,Dormant,control,7
2025-09-15,Dormant,treatment,3
2025-09-15,New,control,1
2025-09-15,New,treatment,1
2025-09-15,Reactivated,control,3
2025-09-15,Reactivated,treatment,7
2025-09-15,Resurrected,control,1
2025-09-15,Resurrected,treatment,1
2025-09-16,AtRiskMAU,control,48
2025-09-16,AtRiskMAU,treatment,44
2025-09-16,AtRiskWAU,control,93
2025-09-16,AtRiskWAU,treatment,104
2025-09-16,Current,control,160
2025-09-16,Current,treatment,187
2025-09-16,Dormant,control,5
2025-09-16,Dormant,treatment,4
2025-09-16,New,control,1
2025-09-16,New,treatment,1
2025-09-16,Reactivated,control,4
2025-09-16,Reactivated,treatment,8
2025-09-16,Resurrected,control,2
2025-09-17,AtRiskMAU,control,46
2025-09-17,AtRiskMAU,treatment,46
2025-09-17,AtRiskWAU,control,95
2025-09-17,AtRiskWAU,treatment,124
2025-09-17,Current,control,159
2025-09-17,Current,treatment,168
2025-09-17,Dormant,control,4
2025-09-17,Dormant,treatment,4
2025-09-17,New,control,1
2025-09-17,New,treatment,1
2025-09-17,Reactivated,control,7
2025-09-17,Reactivated,treatment,5
2025-09-17,Resurrected,control,2
2025-09-17,Resurrected,treatment,1
2025-09-18,AtRiskMAU,control,42
2025-09-18,AtRiskMAU,treatment,51
2025-09-18,AtRiskWAU,control,107
2025-09-18,AtRiskWAU,treatment,115
2025-09-18,Current,control,152
2025-09-18,Current,treatment,175
2025-09-18,Dormant,control,5
2025-09-18,Dormant,treatment,3
2025-09-18,New,control,3
2025-09-18,New,treatment,4
2025-09-18,Reactivated,control,8
2025-09-18,Reactivated,treatment,3
2025-09-18,Resurrected,treatment,2
2025-09-19,AtRiskMAU,control,43
2025-09-19,AtRiskMAU,treatment,49
2025-09-19,AtRiskWAU,control,107
2025-09-19,AtRiskWAU,treatment,110
2025-09-19,Current,control,153
2025-09-19,Current,treatment,182
2025-09-19,Dormant,control,7
2025-09-19,Dormant,treatment,3
2025-09-19,New,control,1
2025-09-19,New,treatment,1
2025-09-19,Reactivated,control,6
2025-09-19,Reactivated,treatment,7
2025-09-19,Resurrected,control,1
2025-09-19,Resurrected,treatment,2
2025-09-20,AtRiskMAU,control,41
2025-09-20,AtRiskMAU,treatment,55
2025-09-20,AtRiskWAU,control,105
2025-09-20,AtRiskWAU,treatment,118
2025-09-20,Current,control,157
2025-09-20,Current,treatment,174
2025-09-20,Dormant,control,8
2025-09-20,Dormant,treatment,3
2025-09-20,New,control,1
2025-09-20,New,treatment,1
2025-09-20,Reactivated,control,6
2025-09-20,Reactivated,treatment,4
2025-09-20,Resurrected,control,1
2025-09-21,AtRiskMAU,control,40
2025-09-21,AtRiskMAU,treatment,50
2025-09-21,AtRiskWAU,control,108
2025-09-21,AtRiskWAU,treatment,119
2025-09-21,Current,control,158
2025-09-21,Current,treatment,172
2025-09-21,Dormant,control,8
2025-09-21,Dormant,treatment,3
2025-09-21,New,control,1
2025-09-21,New,treatment,2
2025-09-21,Reactivated,control,4
2025-09-21,Reactivated,treatment,11
2025-09-21,Resurrected,control,1
2025-09-22,AtRiskMAU,control,42
2025-09-22,AtRiskMAU,treatment,53
2025-09-22,AtRiskWAU,control,121
2025-09-22,AtRiskWAU,treatment,121
2025-09-22,Current,control,147
2025-09-22,Current,treatment,173
2025-09-22,Dormant,control,8
2025-09-22,Dormant,treatment,2
2025-09-22,New,control,1
2025-09-22,New,treatment,1
2025-09-22,Reactivated,control,1
2025-09-22,Reactivated,treatment,6
2025-09-22,Resurrected,control,1
2025-09-22,Resurrected,treatment,2
2025-09-23,AtRiskMAU,control,42
2025-09-23,AtRiskMAU,treatment,59
2025-09-23,AtRiskWAU,control,121
2025-09-23,AtRiskWAU,treatment,105
2025-09-23,Current,control,144
2025-09-23,Current,treatment,186
2025-09-23,Dormant,control,8
2025-09-23,Dormant,treatment,2
2025-09-23,New,control,1
2025-09-23,New,treatment,1
2025-09-23,Reactivated,control,5
2025-09-23,Reactivated,treatment,6
2025-09-23,Resurrected,control,1
2025-09-24,AtRiskMAU,control,47
2025-09-24,AtRiskMAU,treatment,59
2025-09-24,AtRiskWAU,control,104
2025-09-24,AtRiskWAU,treatment,107
2025-09-24,Current,control,157
2025-09-24,Current,treatment,183
2025-09-24,Dormant,control,7
2025-09-24,Dormant,treatment,2
2025-09-24,New,control,1
2025-09-24,New,treatment,1
2025-09-24,Reactivated,control,5
2025-09-24,Reactivated,treatment,7
2025-09-24,Resurrected,control,2
2025-09-24,Resurrected,treatment,1
2025-09-25,AtRiskMAU,control,46
2025-09-25,AtRiskMAU,treatment,50
2025-09-25,AtRiskWAU,control,99
2025-09-25,AtRiskWAU,treatment,111
2025-09-25,Current,control,163
2025-09-25,Current,treatment,182
2025-09-25,Dormant,control,8
2025-09-25,Dormant,treatment,3
2025-09-25,New,control,2
2025-09-25,New,treatment,2
2025-09-25,Reactivated,control,6
2025-09-25,Reactivated,treatment,14
2025-09-25,Resurrected,control,1
2025-09-26,AtRiskMAU,control,52
2025-09-26,AtRiskMAU,treatment,56
2025-09-26,AtRiskWAU,control,100
2025-09-26,AtRiskWAU,treatment,116
2025-09-26,Current,control,163
2025-09-26,Current,treatment,185
2025-09-26,Dormant,control,8
2025-09-26,Dormant,treatment,4
2025-09-26,New,control,1
2025-09-26,New,treatment,1
2025-09-26,Reactivated,control,1
2025-09-26,Reactivated,treatment,1
2025-09-26,Resurrected,control,1
2025-09-27,AtRiskMAU,control,53
2025-09-27,AtRiskMAU,treatment,56
2025-09-27,AtRiskWAU,control,110
2025-09-27,AtRiskWAU,treatment,119
2025-09-27,Current,control,148
2025-09-27,Current,treatment,177
2025-09-27,Dormant,control,10
2025-09-27,Dormant,treatment,3
2025-09-27,New,control,1
2025-09-27,New,treatment,2
2025-09-27,Reactivated,control,3
2025-09-27,Reactivated,treatment,6
2025-09-27,Resurrected,control,2
2025-09-27,Resurrected,treatment,2
2025-09-28,AtRiskMAU,control,52
2025-09-28,AtRiskMAU,treatment,61
2025-09-28,AtRiskWAU,control,94
2025-09-28,AtRiskWAU,treatment,122
2025-09-28,Current,control,165
2025-09-28,Current,treatment,174
2025-09-28,Dormant,control,10
2025-09-28,Dormant,treatment,3
2025-09-28,New,control,2
2025-09-28,New,treatment,2
2025-09-28,Reactivated,control,4
2025-09-28,Reactivated,treatment,5
2025-09-28,Resurrected,control,2
2025-09-29,AtRiskMAU,control,51
2025-09-29,AtRiskMAU,treatment,60
2025-09-29,AtRiskWAU,control,117
2025-09-29,AtRiskWAU,treatment,117
2025-09-29,Current,control,142
2025-09-29,Current,treatment,181
2025-09-29,Dormant,control,10
2025-09-29,Dormant,treatment,2
2025-09-29,New,control,2
2025-09-29,New,treatment,3
2025-09-29,Reactivated,control,7
2025-09-29,Reactivated,treatment,5
2025-09-29,Resurrected,control,2
2025-09-29,Resurrected,treatment,2
2025-09-30,AtRiskMAU,control,52
2025-09-30,AtRiskMAU,treatment,63
2025-09-30,AtRiskWAU,control,109
2025-09-30,AtRiskWAU,treatment,116
2025-09-30,Current,control,154
2025-09-30,Current,treatment,184
2025-09-30,Dormant,control,10
2025-09-30,Dormant,treatment,3
2025-09-30,New,control,1
2025-09-30,New,treatment,1
2025-09-30,Reactivated,control,5
2025-09-30,Reactivated,treatment,2
2025-09-30,Resurrected,control,1
2025-09-30,Resurrected,treatment,2
2025-10-01,AtRiskMAU,control,48
2025-10-01,AtRiskMAU,treatment,65
2025-10-01,AtRiskWAU,control,101
2025-10-01,AtRiskWAU,treatment,114
2025-10-01,Current,control,166
2025-10-01,Current,treatment,181
2025-10-01,Dormant,control,8
2025-10-01,Dormant,treatment,5
2025-10-01,New,control,1
2025-10-01,New,treatment,1
2025-10-01,Reactivated,control,5
2025-10-01,Reactivated,treatment,5
2025-10-01,Resurrected,control,4
2025-10-01,Resurrected,treatment,1
2025-10-02,AtRiskMAU,control,47
2025-10-02,AtRiskMAU,treatment,64
2025-10-02,AtRiskWAU,control,120
2025-10-02,AtRiskWAU,treatment,99
2025-10-02,Current,control,150
2025-10-02,Current,treatment,196
2025-10-02,Dormant,control,5
2025-10-02,Dormant,treatment,5
2025-10-02,New,control,3
2025-10-02,New,treatment,3
2025-10-02,Reactivated,control,7
2025-10-02,Reactivated,treatment,7
2025-10-02,Resurrected,control,4
2025-10-02,Resurrected,treatment,1
2025-10-03,AtRiskMAU,control,45
2025-10-03,AtRiskMAU,treatment,63
2025-10-03,AtRiskWAU,control,117
2025-10-03,AtRiskWAU,treatment,111
2025-10-03,Current,control,163
2025-10-03,Current,treatment,185
2025-10-03,Dormant,control,5
2025-10-03,Dormant,treatment,4
2025-10-03,New,control,1
2025-10-03,New,treatment,1
2025-10-03,Reactivated,control,5
2025-10-03,Reactivated,treatment,8
2025-10-03,Resurrected,control,1
2025-10-03,Resurrected,treatment,4
2025-10-04,AtRiskMAU,control,49
2025-10-04,AtRiskMAU,treatment,62
2025-10-04,AtRiskWAU,control,108
2025-10-04,AtRiskWAU,treatment,108
2025-10-04,Current,control,172
2025-10-04,Current,treatment,196
2025-10-04,Dormant,control,4
2025-10-04,Dormant,treatment,4
2025-10-04,New,control,1
2025-10-04,New,treatment,1
2025-10-04,Reactivated,control,3
2025-10-04,Reactivated,treatment,6
2025-10-04,Resurrected,control,1
2025-10-05,AtRiskMAU,control,47
2025-10-05,AtRiskMAU,treatment,60
2025-10-05,AtRiskWAU,control,122
2025-10-05,AtRiskWAU,treatment,118
2025-10-05,Current,control,155
2025-10-05,Current,treatment,190
2025-10-05,Dormant,control,6
2025-10-05,Dormant,treatment,3
2025-10-05,New,control,2
2025-10-05,New,treatment,2
2025-10-05,Reactivated,control,8
2025-10-05,Reactivated,treatment,5
2025-10-05,Resurrected,treatment,1
2025-10-06,AtRiskMAU,control,48
2025-10-06,AtRiskMAU,treatment,54
2025-10-06,AtRiskWAU,control,121
2025-10-06,AtRiskWAU,treatment,121
2025-10-06,Current,control,160
2025-10-06,Current,treatment,191
2025-10-06,Dormant,control,7
2025-10-06,Dormant,treatment,4
2025-10-06,New,control,1
2025-10-06,New,treatment,1
2025-10-06,Reactivated,control,4
2025-10-06,Reactivated,treatment,9
2025-10-07,AtRiskMAU,control,44
2025-10-07,AtRiskMAU,treatment,50
2025-10-07,AtRiskWAU,control,126
2025-10-07,AtRiskWAU,treatment,126
2025-10-07,Current,control,155
2025-10-07,Current,treatment,189
2025-10-07,Dormant,control,5
2025-10-07,Dormant,treatment,5
2025-10-07,New,control,1
2025-10-07,New,treatment,1
2025-10-07,Reactivated,control,9
2025-10-07,Reactivated,treatment,10
2025-10-07,Resurrected,control,2
2025-10-08,AtRiskMAU,control,46
2025-10-08,AtRiskMAU,treatment,48
2025-10-08,AtRiskWAU,control,122
2025-10-08,AtRiskWAU,treatment,119
2025-10-08,Current,control,159
2025-10-08,Current,treatment,200
2025-10-08,Dormant,control,5
2025-10-08,Dormant,treatment,4
2025-10-08,New,control,2
2025-10-08,New,treatment,3
2025-10-08,Reactivated,control,10
2025-10-08,Reactivated,treatment,8
2025-10-08,Resurrected,treatment,2
2025-10-09,AtRiskMAU,control,49
2025-10-09,AtRiskMAU,treatment,58
2025-10-09,AtRiskWAU,control,117
2025-10-09,AtRiskWAU,treatment,126
2025-10-09,Current,control,167
2025-10-09,Current,treatment,194
2025-10-09,Dormant,control,5
2025-10-09,Dormant,treatment,3
2025-10-09,New,control,3
2025-10-09,New,treatment,3
2025-10-09,Reactivated,control,5
2025-10-09,Reactivated,treatment,2
2025-10-09,Resurrected,control,1
2025-10-09,Resurrected,treatment,1
2025-10-10,AtRiskMAU,control,51
2025-10-10,AtRiskMAU,treatment,59
2025-10-10,AtRiskWAU,control,118
2025-10-10,AtRiskWAU,treatment,104
2025-10-10,Current,control,166
2025-10-10,Current,treatment,211
2025-10-10,Dormant,control,6
2025-10-10,Dormant,treatment,4
2025-10-10,New,control,1
2025-10-10,New,treatment,1
2025-10-10,Reactivated,control,5
2025-10-10,Reactivated,treatment,7
2025-10-10,Resurrected,control,1
2025-10-10,Resurrected,treatment,2
2025-10-11,AtRiskMAU,control,50
2025-10-11,AtRiskMAU,treatment,56
2025-10-11,AtRiskWAU,control,116
2025-10-11,AtRiskWAU,treatment,117
2025-10-11,Current,control,169
2025-10-11,Current,treatment,200
2025-10-11,Dormant,control,7
2025-10-11,Dormant,treatment,4
2025-10-11,New,control,1
2025-10-11,New,treatment,2
2025-10-11,Reactivated,control,5
2025-10-11,Reactivated,treatment,9
2025-10-11,Resurrected,control,1
2025-10-11,Resurrected,treatment,2
2025-10-12,AtRiskMAU,control,57
2025-10-12,AtRiskMAU,treatment,54
2025-10-12,AtRiskWAU,control,123
2025-10-12,AtRiskWAU,treatment,120
2025-10-12,Current,control,159
2025-10-12,Current,treatment,205
2025-10-12,Dormant,control,7
2025-10-12,Dormant,treatment,5
2025-10-12,New,control,1
2025-10-12,New,treatment,2
2025-10-12,Reactivated,control,1
2025-10-12,Reactivated,treatment,5
2025-10-12,Resurrected,control,2
2025-10-12,Resurrected,treatment,1
2025-10-13,AtRiskMAU,control,64
2025-10-13,AtRiskMAU,treatment,56
2025-10-13,AtRiskWAU,control,109
2025-10-13,AtRiskWAU,treatment,129
2025-10-13,Current,control,166
2025-10-13,Current,treatment,194
2025-10-13,Dormant,control,5
2025-10-13,Dormant,treatment,4
2025-10-13,New,control,3
2025-10-13,New,treatment,4
2025-10-13,Reactivated,control,3
2025-10-13,Reactivated,treatment,7
2025-10-13,Resurrected,control,3
2025-10-13,Resurrected,treatment,2
2025-10-14,AtRiskMAU,control,63
2025-10-14,AtRiskMAU,treatment,56
2025-10-14,AtRiskWAU,control,126
2025-10-14,AtRiskWAU,treatment,134
2025-10-14,Current,control,149
2025-10-14,Current,treatment,195
2025-10-14,Dormant,control,6
2025-10-14,Dormant,treatment,5
2025-10-14,New,control,1
2025-10-14,New,treatment,1
2025-10-14,Reactivated,control,7
2025-10-14,Reactivated,treatment,6
2025-10-14,Resurrected,control,2
2025-10-15,AtRiskMAU,control,66
2025-10-15,AtRiskMAU,treatment,51
2025-10-15,AtRiskWAU,control,103
2025-10-15,AtRiskWAU,treatment,127
2025-10-15,Current,control,173
2025-10-15,Current,treatment,203
2025-10-15,Dormant,control,4
2025-10-15,Dormant,treatment,6
2025-10-15,New,control,1
2025-10-15,New,treatment,1
2025-10-15,Reactivated,control,6
2025-10-15,Reactivated,treatment,9
2025-10-15,Resurrected,control,2
2025-10-15,Resurrected,treatment,1
2025-10-16,AtRiskMAU,control,65
2025-10-16,AtRiskMAU,treatment,53
2025-10-16,AtRiskWAU,control,105
2025-10-16,AtRiskWAU,treatment,102
2025-10-16,Current,control,176
2025-10-16,Current,treatment,235
2025-10-16,Dormant,control,4
2025-10-16,Dormant,treatment,4
2025-10-16,New,control,1
2025-10-16,New,treatment,1
2025-10-16,Reactivated,control,4
2025-10-16,Reactivated,treatment,2
2025-10-16,Resurrected,control,1
2025-10-16,Resurrected,treatment,2
2025-10-17,AtRiskMAU,control,61
2025-10-17,AtRiskMAU,treatment,53
2025-10-17,AtRiskWAU,control,98
2025-10-17,AtRiskWAU,treatment,116
2025-10-17,Current,control,185
2025-10-17,Current,treatment,218
2025-10-17,Dormant,control,4
2025-10-17,Dormant,treatment,6
2025-10-17,New,control,3
2025-10-17,New,treatment,3
2025-10-17,Reactivated,control,7
2025-10-17,Reactivated,treatment,6
2025-10-17,Resurrected,control,1
2025-10-18,AtRiskMAU,control,55
2025-10-18,AtRiskMAU,treatment,49
2025-10-18,AtRiskWAU,control,112
2025-10-18,AtRiskWAU,treatment,119
2025-10-18,Current,control,177
2025-10-18,Current,treatment,215
2025-10-18,Dormant,control,4
2025-10-18,Dormant,treatment,5
2025-10-18,New,control,1
2025-10-18,New,treatment,1
2025-10-18,Reactivated,control,10
2025-10-18,Reactivated,treatment,10
2025-10-18,Resurrected,control,1
2025-10-18,Resurrected,treatment,4
2025-10-19,AtRiskMAU,control,47
2025-10-19,AtRiskMAU,treatment,50
2025-10-19,AtRiskWAU,control,126
2025-10-19,AtRiskWAU,treatment,139
2025-10-19,Current,control,170
2025-10-19,Current,treatment,204
2025-10-19,Dormant,control,4
2025-10-19,Dormant,treatment,5
2025-10-19,New,control,1
2025-10-19,New,treatment,1
2025-10-19,Reactivated,control,12
2025-10-19,Reactivated,treatment,3
2025-10-19,Resurrected,control,1
2025-10-19,Resurrected,treatment,2
2025-10-20,AtRiskMAU,control,49
2025-10-20,AtRiskMAU,treatment,48
2025-10-20,AtRiskWAU,control,119
2025-10-20,AtRiskWAU,treatment,132
2025-10-20,Current,control,182
2025-10-20,Current,treatment,214
2025-10-20,Dormant,control,3
2025-10-20,Dormant,treatment,6
2025-10-20,New,control,1
2025-10-20,New,treatment,1
2025-10-20,Reactivated,control,7
2025-10-20,Reactivated,treatment,4
2025-10-20,Resurrected,control,1
2025-10-21,AtRiskMAU,control,48
2025-10-21,AtRiskMAU,treatment,46
2025-10-21,AtRiskWAU,control,124
2025-10-21,AtRiskWAU,treatment,153
2025-10-21,Current,control,180
2025-10-21,Current,treatment,192
2025-10-21,Dormant,control,4
2025-10-21,Dormant,treatment,6
2025-10-21,New,control,1
2025-10-21,New,treatment,1
2025-10-21,Reactivated,control,6
2025-10-21,Reactivated,treatment,8
2025-10-22,AtRiskMAU,control,48
2025-10-22,AtRiskMAU,treatment,47
2025-10-22,AtRiskWAU,control,125
2025-10-22,AtRiskWAU,treatment,152
2025-10-22,Current,control,180
2025-10-22,Current,treatment,198
2025-10-22,Dormant,control,4
2025-10-22,Dormant,treatment,6
2025-10-22,New,control,2
2025-10-22,New,treatment,2
2025-10-22,Reactivated,control,4
2025-10-22,Reactivated,treatment,3
2025-10-22,Resurrected,control,2
2025-10-23,AtRiskMAU,control,49
2025-10-23,AtRiskMAU,treatment,53
2025-10-23,AtRiskWAU,control,117
2025-10-23,AtRiskWAU,treatment,154
2025-10-23,Current,control,186
2025-10-23,Current,treatment,188
2025-10-23,Dormant,control,6
2025-10-23,Dormant,treatment,7
2025-10-23,New,control,1
2025-10-23,New,treatment,1
2025-10-23,Reactivated,control,7
2025-10-23,Reactivated,treatment,6
2025-10-24,AtRiskMAU,control,52
2025-10-24,AtRiskMAU,treatment,53
2025-10-24,AtRiskWAU,control,119
2025-10-24,AtRiskWAU,treatment,140
2025-10-24,Current,control,185
2025-10-24,Current,treatment,200
2025-10-24,Dormant,control,5
2025-10-24,Dormant,treatment,7
2025-10-24,New,control,1
2025-10-24,New,treatment,1
2025-10-24,Reactivated,control,3
2025-10-24,Reactivated,treatment,7
2025-10-24,Resurrected,control,2
2025-10-24,Resurrected,treatment,2
2025-10-25,AtRiskMAU,control,48
2025-10-25,AtRiskMAU,treatment,58
2025-10-25,AtRiskWAU,control,112
2025-10-25,AtRiskWAU,treatment,136
2025-10-25,Current,control,193
2025-10-25,Current,treatment,200
2025-10-25,Dormant,control,6
2025-10-25,Dormant,treatment,7
2025-10-25,New,control,2
2025-10-25,New,treatment,3
2025-10-25,Reactivated,control,7
2025-10-25,Reactivated,treatment,9
2025-10-25,Resurrected,control,1
2025-10-26,AtRiskMAU,control,55
2025-10-26,AtRiskMAU,treatment,61
2025-10-26,AtRiskWAU,control,112
2025-10-26,AtRiskWAU,treatment,128
2025-10-26,Current,control,193
2025-10-26,Current,treatment,210
2025-10-26,Dormant,control,6
2025-10-26,Dormant,treatment,6
2025-10-26,New,control,2
2025-10-26,New,treatment,2
2025-10-26,Reactivated,control,2
2025-10-26,Reactivated,treatment,5
2025-10-26,Resurrected,control,1
2025-10-26,Resurrected,treatment,3
2025-10-27,AtRiskMAU,control,50
2025-10-27,AtRiskMAU,treatment,64
2025-10-27,AtRiskWAU,control,135
2025-10-27,AtRiskWAU,treatment,135
2025-10-27,Current,control,169
2025-10-27,Current,treatment,203
2025-10-27,Dormant,control,4
2025-10-27,Dormant,treatment,7
2025-10-27,New,control,1
2025-10-27,New,treatment,2
2025-10-27,Reactivated,control,9
2025-10-27,Reactivated,treatment,5
2025-10-27,Resurrected,control,4
2025-10-27,Resurrected,treatment,1
2025-10-28,AtRiskMAU,control,51
2025-10-28,AtRiskMAU,treatment,61
2025-10-28,AtRiskWAU,control,130
2025-10-28,AtRiskWAU,treatment,134
2025-10-28,Current,control,179
2025-10-28,Current,treatment,203
2025-10-28,Dormant,control,3
2025-10-28,Dormant,treatment,6
2025-10-28,New,control,1
2025-10-28,New,treatment,1
2025-10-28,Reactivated,control,7
2025-10-28,Reactivated,treatment,10
2025-10-28,Resurrected,control,2
2025-10-28,Resurrected,treatment,3
2025-10-29,AtRiskMAU,control,49
2025-10-29,AtRiskMAU,treatment,68
2025-10-29,AtRiskWAU,control,116
2025-10-29,AtRiskWAU,treatment,140
2025-10-29,Current,control,198
2025-10-29,Current,treatment,198
2025-10-29,Dormant,control,3
2025-10-29,Dormant,treatment,6
2025-10-29,New,control,1
2025-10-29,New,treatment,1
2025-10-29,Reactivated,control,7
2025-10-29,Reactivated,treatment,5
2025-10-29,Resurrected,treatment,1
2025-10-30,AtRiskMAU,control,52
2025-10-30,AtRiskMAU,treatment,65
2025-10-30,AtRiskWAU,control,117
2025-10-30,AtRiskWAU,treatment,137
2025-10-30,Current,control,199
2025-10-30,Current,treatment,203
2025-10-30,Dormant,control,3
2025-10-30,Dormant,treatment,6
2025-10-30,New,control,1
2025-10-30,New,treatment,1
2025-10-30,Reactivated,control,3
2025-10-30,Reactivated,treatment,7
2025-10-30,Resurrected,treatment,1
2025-10-31,AtRiskMAU,control,52
2025-10-31,AtRiskMAU,treatment,69
2025-10-31,AtRiskWAU,control,117
2025-10-31,AtRiskWAU,treatment,137
2025-10-31,Current,control,197
2025-10-31,Current,treatment,201
2025-10-31,Dormant,control,3
2025-10-31,Dormant,treatment,6
2025-10-31,New,control,2
2025-10-31,New,treatment,2
2025-10-31,Reactivated,control,6
2025-10-31,Reactivated,treatment,6
2025-10-31,Resurrected,treatment,1
2025-11-01,AtRiskMAU,control,51
2025-11-01,AtRiskMAU,treatment,71
2025-11-01,AtRiskWAU,control,134
2025-11-01,AtRiskWAU,treatment,131
2025-11-01,Current,control,182
2025-11-01,Current,treatment,207
2025-11-01,Dormant,control,3
2025-11-01,Dormant,treatment,6
2025-11-01,New,control,1
2025-11-01,New,treatment,1
2025-11-01,Reactivated,control,7
2025-11-01,Reactivated,treatment,7
2025-11-02,AtRiskMAU,control,50
2025-11-02,AtRiskMAU,treatment,70
2025-11-02,AtRiskWAU,control,138
2025-11-02,AtRiskWAU,treatment,117
2025-11-02,Current,control,178
2025-11-02,Current,treatment,224
2025-11-02,Dormant,control,4
2025-11-02,Dormant,treatment,7
2025-11-02,New,control,3
2025-11-02,New,treatment,3
2025-11-02,Reactivated,control,8
2025-11-02,Reactivated,treatment,5
2025-11-03,AtRiskMAU,control,53
2025-11-03,AtRiskMAU,treatment,73
2025-11-03,AtRiskWAU,control,128
2025-11-03,AtRiskWAU,treatment,127
2025-11-03,Current,control,189
2025-11-03,Current,treatment,212
2025-11-03,Dormant,control,3
2025-11-03,Dormant,treatment,9
2025-11-03,New,control,1
2025-11-03,New,treatment,2
2025-11-03,Reactivated,control,6
2025-11-03,Reactivated,treatment,4
2025-11-03,Resurrected,control,2
2025-11-03,Resurrected,treatment,1
2025-11-04,AtRiskMAU,control,48
2025-11-04,AtRiskMAU,treatment,73
2025-11-04,AtRiskWAU,control,137
2025-11-04,AtRiskWAU,treatment,116
2025-11-04,Current,control,186
2025-11-04,Current,treatment,217
2025-11-04,Dormant,control,4
2025-11-04,Dormant,treatment,10
2025-11-04,New,control,1
2025-11-04,New,treatment,1
2025-11-04,Reactivated,control,7
2025-11-04,Reactivated,treatment,10
2025-11-04,Resurrected,treatment,2
2025-11-05,AtRiskMAU,control,50
2025-11-05,AtRiskMAU,treatment,68
2025-11-05,AtRiskWAU,control,137
2025-11-05,AtRiskWAU,treatment,121
